Student,English,Mathematics,Science
212452,46,48,41
212453,57,49,47
212454,44,35,30
212455,56,46,42
212456,56,44,43
212457,51,35,31
212458,41,38,30
212459,55,49,51
212460,43,41,29
212461,50,47,44
212462,47,35,35
212463,48,30,32
212464,45,39,43
212465,59,47,41
212466,41,40,29
212467,51,41,41
212468,45,40,31
212469,53,45,44
212470,48,38,42
212471,47,32,32
212472,0,0,0
212473,45,27,30
212474,40,37,29
212475,0,0,0
212476,53,43,40
212477,60,46,52
212478,45,48,37
212479,51,68,58
212480,42,29,38
212481,55,46,45
212482,61,70,74
212483,53,54,49
212484,48,46,36
212485,46,56,44
212486,40,36,26
212487,52,49,60
212488,46,35,37
212489,65,50,49
212490,57,54,51
212491,57,54,54
212492,39,28,29
212493,65,66,67
212494,58,69,73
212495,49,39,38
212496,54,35,39
212497,46,60,46
212498,56,60,57
212499,49,35,28
212500,50,39,37
212501,51,37,29
212502,55,37,43
212503,46,38,35
212504,51,38,35
212505,49,35,33
212506,40,25,25
212507,52,56,49
212508,48,40,33
212509,47,36,36
212510,55,41,43
212511,42,28,31
212512,47,52,37
212513,45,30,35
212514,37,39,28
212515,43,41,37
212516,49,40,31
212517,50,49,45
212518,42,25,28
212519,48,62,45
212520,51,42,39
212521,44,35,29
212522,46,38,33
212523,38,33,28
212524,57,54,46
212525,49,59,58
212526,40,52,32
212527,54,40,45
212528,61,58,43
212529,54,38,31
212530,69,73,67
212531,46,39,35
212532,51,58,42
212533,49,43,39
212534,68,82,80
212535,48,38,35
212536,63,50,55
212537,46,38,40
212538,0,0,0
212539,45,38,40
212540,63,52,57
212541,46,29,35
212542,46,40,28
212543,38,33,27
212544,59,55,58
212545,67,60,62
212546,48,44,37
212547,38,41,36
212548,58,52,43
212549,51,39,39
212550,54,35,32
212551,54,50,40
212552,57,65,53
212553,49,35,35
212554,45,58,42
212555,48,42,37
212556,55,51,45
212557,52,55,45
212558,55,63,43
212559,54,39,35
212560,57,59,59
212561,62,67,52
212562,53,43,50
212563,58,65,40
212564,63,58,53
212565,44,39,33
212566,51,42,36
212567,52,40,30
212568,53,55,40
212569,53,41,35
212570,56,57,48
212571,51,55,37
212572,49,68,38
212573,51,53,39
212574,52,57,41
212575,46,45,35
212576,55,49,39
212577,48,54,38
212578,52,46,41
212579,52,60,43
212580,62,60,55
212581,50,38,42
212582,53,49,36
212583,64,50,43
212584,62,79,68
212585,56,42,44
212586,62,70,62
212587,50,46,30
212588,54,51,46
212589,49,43,35
212590,50,43,33
212591,58,72,71
212592,54,55,39
212593,47,43,35
212594,53,65,38
212595,60,80,42
212596,46,46,33
212597,62,82,69
212598,63,81,74
212599,45,45,41
212600,40,61,39
212601,57,40,36
212602,54,49,43
212603,45,54,42
212604,63,66,65
212605,51,63,40
212606,44,53,28
212607,61,80,82
212608,47,45,39
212609,57,55,43
212610,64,89,81
212611,56,53,37
212612,59,71,53
212613,73,89,84
212614,74,92,85
212615,60,74,66
212616,57,69,45
212617,75,92,89
212618,63,85,81
212619,66,82,79
212620,52,44,44
212621,61,50,41
212622,51,52,32
212623,54,47,42
212624,55,67,64
212625,54,65,44
212626,53,53,41
212627,51,48,36
212628,53,55,40
212629,50,48,35
212630,49,54,37
212631,51,47,47
212632,55,48,35
212633,62,90,76
212634,55,75,35
212635,49,39,32
212636,64,63,46
212637,49,57,40
212638,63,82,40
212639,60,53,36
212640,65,78,54
212641,58,42,45
212642,60,92,61
212643,55,55,56
212644,51,53,32
212645,53,38,28
212646,48,47,33
212647,52,74,45
212648,57,78,39
212649,55,71,36
212650,57,51,42
212651,48,38,35
212652,60,51,35
212653,49,51,46
212654,42,32,29
212655,48,48,40
212656,50,40,40
212657,58,50,52
212658,47,60,50
212659,54,78,65
212660,43,54,31
212661,53,55,43
212662,56,52,42
212663,39,39,32
212664,46,36,31
212665,47,55,29
212666,0,0,0
212667,44,57,36
212668,52,35,50
212669,47,53,36
212670,48,40,50
212671,51,46,43
212672,56,81,76
212673,50,45,43
212674,56,49,45
212675,48,40,40
212676,53,53,46
212677,57,48,44
212678,49,45,45
212679,47,42,32
212680,0,0,0
212681,44,28,24
212682,0,0,0
212683,42,35,30
212684,48,43,40
212685,0,0,0
212686,41,38,28
212687,50,35,36
212688,39,40,29
212689,49,48,48
212690,50,44,39
212691,51,68,50
212692,66,56,57
212693,0,0,0
212694,58,48,49
212695,46,42,32
212696,0,0,0
212697,54,53,44
212698,0,0,0
212699,38,28,23
212700,54,51,49
212701,44,49,37
212702,41,35,28
212703,51,55,39
212704,57,55,61
212705,53,39,40
212706,52,61,52
212707,45,64,51
212708,53,74,54
212709,51,85,76
212710,57,35,48
212711,46,55,37
212712,53,70,76
212713,54,45,41
212714,58,66,68
212715,72,92,88
212716,73,88,81
212717,69,89,80
212718,57,58,52
212719,56,73,45
212720,55,47,44
212721,55,87,69
212722,52,47,37
212723,61,86,62
212724,61,55,49
212725,55,40,55
212726,65,60,44
212727,55,45,56
212728,54,52,36
212729,52,43,36
212730,58,30,35
212731,51,51,42
212732,50,49,40
212733,53,42,40
212734,67,61,72
212735,53,57,59
212736,57,57,55
212737,67,78,78
212738,78,94,94
212739,51,40,46
212740,55,80,65
212741,52,46,35
212742,52,60,44
212743,40,48,27
212744,65,77,70
212745,54,65,52
212746,56,46,31
212747,54,75,68
212748,41,37,33
212749,57,86,69
212750,55,55,45
212751,76,97,90
212752,53,52,49
212753,63,83,73
212754,51,45,47
212755,61,52,47
212756,62,59,46
212757,52,48,38
212758,59,72,70
212759,51,44,37
212760,54,54,53
212761,63,48,42
212762,55,59,44
212763,74,67,70
212764,58,45,36
212765,62,66,58
212766,56,66,60
212767,50,56,42
212768,48,56,56
212769,47,46,32
212770,55,43,48
212771,53,39,33
212772,57,38,37
212773,56,52,56
212774,63,50,64
212775,63,79,59
212776,54,75,60
212777,52,56,61
212778,65,53,54
212779,58,60,70
212780,54,48,48
212781,51,63,72
212782,60,65,49
212783,53,46,57
212784,48,33,35
212785,56,43,41
212786,56,55,47
212787,48,44,35
212788,55,49,50
212789,54,53,45
212790,51,66,53
212791,63,52,43
212792,53,73,60
212793,48,60,45
212794,55,66,54
212795,50,40,49
212796,53,65,46
212797,54,35,39
212798,49,54,44
212799,50,51,37
212800,45,30,35
212801,43,44,39
212802,53,39,40
212803,42,31,46
212804,54,46,39
212805,49,53,42
212806,49,46,43
212807,45,36,41
212808,66,74,79
212809,41,41,35
212810,61,83,75
212811,51,58,56
212812,54,44,53
212813,51,41,37
212814,55,69,45
212815,39,33,37
212816,62,62,67
212817,45,41,31
212818,56,35,37
212819,48,47,39
212820,66,63,75
212821,52,48,33
212822,55,66,51
212823,53,62,42
212824,48,45,44
212825,52,42,39
212826,65,44,43
212827,61,58,52
212828,55,48,49
212829,53,43,37
212830,49,36,33
212831,51,41,36
212832,52,39,39
212833,44,39,30
212834,52,43,39
212835,54,61,41
212836,58,44,40
212837,43,44,35
212838,52,35,42
212839,56,49,47
212840,54,89,61
212841,62,82,73
212842,64,60,54
212843,49,39,52
212844,43,45,26
212845,51,38,37
212846,51,58,49
212847,66,78,71
212848,57,54,47
212849,51,35,31
212850,65,44,35
212851,41,31,32
212852,55,35,35
212853,50,44,35
212854,49,45,41
212855,46,43,33
212856,51,35,30
212857,50,49,33
212858,0,0,0
212859,62,80,62
212860,44,35,31
212861,46,39,42
212862,43,36,41
212863,46,62,51
212864,54,69,54
212865,52,49,50
212866,63,57,45
212867,53,70,57
212868,0,0,0
212869,46,43,39
212870,49,66,69
212871,57,49,46
212872,58,68,71
212873,55,40,44
212874,68,57,62
212875,51,50,36
212876,54,53,53
212877,57,55,64
212878,0,0,0
212879,54,69,60
212880,51,33,35
212881,51,45,37
212882,51,47,46
212883,50,43,40
212884,49,41,35
212885,0,0,0
212886,57,60,44
212887,57,40,42
212888,60,72,80
212889,66,46,59
212890,56,52,58
212891,56,55,48
212892,59,51,46
212893,61,46,45
212894,48,36,31
212895,57,54,59
212896,42,35,35
212897,56,44,54
212898,66,67,67
212899,66,53,49
212900,48,46,31
212901,52,47,51
212902,46,42,47
212903,57,50,70
212904,53,40,45
212905,59,50,63
212906,49,49,45
212907,53,48,47
212908,56,48,78
212909,56,43,52
212910,52,45,55
212911,50,40,37
212912,53,42,51
212913,60,55,70
212914,50,35,42
212915,40,45,44
212916,52,35,32
212917,58,41,41
212918,62,56,67
212919,43,37,35
212920,48,35,40
212921,55,43,40
212922,52,53,55
212923,53,50,46
212924,52,53,46
212925,53,56,51
212926,50,40,36
212927,0,0,0
212928,56,49,45
212929,53,37,44
212930,57,43,51
212931,53,49,53
212932,42,42,29
212933,56,51,60
212934,64,77,74
212935,40,38,32
212936,41,48,39
212937,49,35,30
212938,49,40,38
212939,57,45,48
212940,50,35,40
212941,59,56,65
212942,38,25,30
212943,47,38,35
212944,56,57,70
212945,47,35,30
212946,49,31,33
212947,45,46,40
212948,43,36,35
212949,53,33,39
212950,39,32,27
212951,46,35,39
212952,44,38,31
212953,52,48,36
212954,44,43,29
212955,37,44,38
212956,53,44,38
212957,56,43,36
212958,49,39,51
212959,43,29,28
212960,44,35,29
212961,47,47,41
212962,48,46,64
212963,50,44,41
212964,49,45,41
212965,42,38,35
212966,54,44,41
212967,53,58,66
212968,42,29,32
212969,45,33,37
212970,46,43,52
212971,47,33,37
212972,52,60,58
212973,44,35,31
212974,43,75,43
212975,37,63,43
212976,44,47,40
212977,0,0,0
212978,52,39,43
212979,55,42,42
212980,50,39,36
212981,53,42,45
212982,61,44,51
212983,64,74,67
212984,59,43,46
212985,52,55,42
212986,46,30,30
212987,53,31,35
212988,56,84,75
212989,48,27,30
212990,56,47,42
212991,63,44,59
212992,65,80,67
212993,52,42,51
212994,53,51,38
212995,50,33,31
212996,63,60,60
212997,65,60,49
212998,61,65,71
212999,57,44,47
213000,67,90,79
213001,57,65,55
213002,60,48,54
213003,63,54,55
213004,67,64,49
213005,54,52,45
213006,54,59,43
213007,40,36,29
213008,47,45,36
213009,49,49,35
213010,72,60,54
213011,53,41,35
213012,60,43,52
213013,59,65,45
213014,48,40,29
213015,67,69,68
213016,52,33,33
213017,59,40,43
213018,62,53,62
213019,48,44,40
213020,65,79,77
213021,57,59,45
213022,57,70,51
213023,67,52,61
213024,46,43,40
213025,55,48,39
213026,63,57,63
213027,53,59,51
213028,55,51,40
213029,48,49,45
213030,65,88,80
213031,56,64,55
213032,44,35,30
213033,61,80,70
213034,43,57,45
213035,66,54,68
213036,47,32,35
213037,0,0,0
213038,63,48,58
213039,53,46,46
213040,53,35,40
213041,45,36,37
213042,49,68,42
213043,51,38,36
213044,48,60,41
213045,45,39,36
213046,59,40,44
213047,55,61,57
213048,49,46,35
213049,56,65,69
213050,53,40,35
213051,57,58,62
213052,53,50,59
213053,49,56,49
213054,60,61,61
213055,56,53,45
213056,51,41,38
213057,42,47,31
213058,47,31,37
213059,37,27,28
213060,49,46,45
213061,56,74,72
213062,61,60,50
213063,58,47,55
213064,44,33,28
213065,63,78,79
213066,61,57,49
213067,46,58,32
213068,53,42,42
213069,44,41,38
213070,52,32,30
213071,55,55,48
213072,46,35,30
213073,43,38,33
213074,57,54,47
213075,47,40,38
213076,58,53,58
213077,58,46,47
213078,60,60,70
213079,58,50,38
213080,51,35,30
213081,56,52,40
213082,62,58,72
213083,62,74,67
213084,66,60,65
213085,55,46,44
213086,70,69,87
213087,37,25,25
213088,49,58,38
213089,66,79,80
213090,51,30,41
213091,47,58,40
213092,47,37,38
213093,51,65,71
213094,69,58,59
213095,40,33,28
213096,58,64,58
213097,49,43,42
213098,46,47,53
213099,47,39,40
213100,50,60,49
213101,70,94,79
213102,51,35,38
213103,56,51,51
213104,45,36,39
213105,43,32,31
213106,45,35,38
213107,51,48,43
213108,59,82,65
213109,43,35,40
213110,54,42,51
213111,41,30,33
213112,0,0,0
213113,43,32,33
213114,59,49,53
213115,70,50,46
213116,59,43,40
213117,52,53,55
213118,47,43,55
213119,49,35,37
213120,83,75,80
213121,49,45,40
213122,51,28,33
213123,66,73,67
213124,49,29,30
213125,61,69,73
213126,57,48,57
213127,56,45,47
213128,65,84,78
213129,61,68,68
213130,44,40,33
213131,49,49,47
213132,65,59,66
213133,60,68,64
213134,52,70,57
213135,64,77,79
213136,60,38,52
213137,76,67,71
213138,55,59,54
213139,47,59,51
213140,52,48,56
213141,60,63,71
213142,59,67,64
213143,62,67,72
213144,64,53,69
213145,77,86,83
213146,59,69,54
213147,69,68,71
213148,53,72,64
213149,62,62,62
213150,45,33,32
213151,50,47,42
213152,61,66,66
213153,71,78,73
213154,60,58,64
213155,60,50,50
213156,62,71,55
213157,51,53,52
213158,53,47,43
213159,44,32,36
213160,61,60,61
213161,42,38,42
213162,48,51,40
213163,47,50,35
213164,52,47,43
213165,58,84,82
213166,47,45,43
213167,46,40,43
213168,49,45,47
213169,0,0,0
213170,55,40,39
213171,41,36,39
213172,48,39,46
213173,49,38,38
213174,52,33,46
213175,51,42,39
213176,63,33,49
213177,53,48,48
213178,53,45,46
213179,60,65,64
213180,52,29,37
213181,56,27,53
213182,53,68,59
213183,46,49,42
213184,0,0,0
213185,55,57,46
213186,46,62,57
213187,48,40,38
213188,61,78,75
213189,42,66,45
213190,52,70,59
213191,44,48,35
213192,41,49,41
213193,52,54,43
213194,39,50,35
213195,39,40,38
213196,47,52,36
213197,64,85,77
213198,48,52,38
213199,51,55,47
213200,48,43,35
213201,54,55,49
213202,59,49,48
213203,49,43,40
213204,45,38,36
213205,53,44,38
213206,44,51,38
213207,54,61,58
213208,49,44,40
213209,61,57,55
213210,39,42,30
213211,55,31,41
213212,43,39,36
213213,44,37,36
213214,52,47,49
213215,53,63,53
213216,45,38,39
213217,51,70,67
213218,48,43,37
213219,53,73,63
213220,61,51,71
213221,44,32,30
213222,55,40,49
213223,54,60,51
213224,67,72,70
213225,64,66,72
213226,52,40,42
213227,50,40,45
213228,54,54,43
213229,51,48,44
213230,59,56,70
213231,50,29,35
213232,59,48,55
213233,51,44,38
213234,48,40,30
213235,47,58,45
213236,57,58,59
213237,52,55,56
213238,53,54,56
213239,50,53,60
213240,54,73,68
213241,46,65,53
213242,40,40,29
213243,51,74,55
213244,67,80,66
213245,48,51,46
213246,44,47,41
213247,45,38,37
213248,0,0,0
213249,53,89,80
213250,51,35,35
213251,67,58,65
213252,47,43,36
213253,62,40,42
213254,70,66,75
213255,70,70,67
213256,49,51,42
213257,60,47,58
213258,36,39,33
213259,44,43,42
213260,44,52,43
213261,48,37,39
213262,50,48,52
213263,60,73,64
213264,55,76,70
213265,50,54,65
213266,49,36,35
213267,63,35,53
213268,64,88,83
213269,51,73,69
213270,51,60,49
213271,66,63,67
213272,54,36,41
213273,41,62,35
213274,58,63,47
213275,0,0,0
213276,47,39,46
213277,51,28,45
213278,46,38,44
213279,64,60,57
213280,39,43,35
213281,67,45,49
213282,51,37,32
213283,52,59,68
213284,54,54,44
213285,53,39,40
213286,62,37,50
213287,43,37,32
213288,57,51,48
213289,48,38,31
213290,53,38,52
213291,62,50,59
213292,47,42,38
213293,57,44,53
213294,53,39,49
213295,61,61,60
213296,58,42,60
213297,61,58,55
213298,49,50,48
213299,42,36,32
213300,50,41,44
213301,50,63,48
213302,45,37,42
213303,37,47,36
213304,49,50,52
213305,47,60,59
213306,42,52,37
213307,53,50,52
213308,59,77,70
213309,55,39,45
213310,65,86,78
213311,46,44,38
213312,47,38,39
213313,38,49,40
213314,64,80,79
213315,54,73,69
213316,47,52,52
213317,43,35,33
213318,48,50,39
213319,42,47,37
213320,44,56,52
213321,48,71,60
213322,48,79,71
213323,52,55,55
213324,61,48,49
213325,51,69,43
213326,39,45,30
213327,60,87,83
213328,47,42,41
213329,44,35,35
213330,66,77,69
213331,35,30,26
213332,44,30,40
213333,55,38,58
213334,49,62,62
213335,60,61,61
213336,47,53,46
213337,55,38,41
213338,55,50,46
213339,39,46,30
213340,54,52,47
213341,0,0,0
213342,48,60,65
213343,65,69,73
213344,73,83,79
213345,71,79,77
213346,58,80,53
213347,54,58,49
213348,42,45,36
213349,48,58,56
213350,48,46,47
213351,45,38,35
213352,57,83,79
213353,56,54,51
213354,53,66,55
213355,59,73,75
213356,48,55,38
213357,54,43,45
213358,66,70,65
213359,56,36,41
213360,49,41,33
213361,60,60,57
213362,59,74,45
213363,46,44,39
213364,64,73,73
213365,55,48,38
213366,51,51,41
213367,66,78,80
213368,57,62,54
213369,73,82,68
213370,48,50,43
213371,51,55,48
213372,56,76,70
213373,49,49,35
213374,60,65,59
213375,53,40,35
213376,67,84,88
213377,51,46,47
213378,45,51,43
213379,47,46,37
213380,49,48,36
213381,70,76,80
213382,46,44,38
213383,58,45,36
213384,58,63,57
213385,57,60,57
213386,44,39,38
213387,58,66,52
213388,52,38,38
213389,60,53,59
213390,51,66,48
213391,61,42,36
213392,60,48,49
213393,62,54,43
213394,59,54,58
213395,57,62,53
213396,49,38,35
213397,49,40,40
213398,46,39,35
213399,67,73,67
213400,51,36,32
213401,56,50,41
213402,55,46,39
213403,49,44,35
213404,66,62,47
213405,48,37,35
213406,49,61,43
213407,48,64,67
213408,48,43,35
213409,58,85,73
213410,45,36,33
213411,59,61,59
213412,55,36,40
213413,57,93,78
213414,45,43,37
213415,43,42,26
213416,53,63,58
213417,53,70,62
213418,50,56,45
213419,47,58,43
213420,49,48,33
213421,49,43,35
213422,41,36,35
213423,59,78,74
213424,39,47,38
213425,52,60,49
213426,53,55,36
213427,55,48,51
213428,42,51,32
213429,57,76,53
213430,57,80,70
213431,53,38,43
213432,60,47,49
213433,74,76,68
213434,57,57,45
213435,51,75,76
213436,67,68,55
213437,46,50,41
213438,58,48,56
213439,49,43,45
213440,63,75,63
213441,46,43,45
213442,54,42,50
213443,63,75,68
213444,56,49,45
213445,63,69,54
213446,49,53,44
213447,53,46,38
213448,47,43,36
213449,54,52,60
213450,0,0,0
213451,64,51,61
213452,45,28,35
213453,51,49,45
213454,58,47,40
213455,67,68,72
213456,45,32,30
213457,81,85,77
213458,59,55,66
213459,58,38,47
213460,49,50,40
213461,58,33,36
213462,57,33,39
213463,56,58,54
213464,52,48,44
213465,55,40,41
213466,62,80,78
213467,66,75,76
213468,50,36,35
213469,73,64,70
213470,39,37,27
213471,48,28,33
213472,0,0,0
213473,52,44,43
213474,53,51,41
213475,71,47,48
213476,50,47,33
213477,56,59,73
213478,54,39,38
213479,39,37,35
213480,58,67,50
213481,49,51,48
213482,61,76,62
213483,49,48,39
213484,48,28,33
213485,48,38,38
213486,52,40,37
213487,43,29,32
213488,51,36,43
213489,53,48,44
213490,70,70,72
213491,51,54,49
213492,45,40,40
213493,44,46,52
213494,50,43,43
213495,58,71,62
213496,38,43,33
213497,60,59,58
213498,48,30,36
213499,48,47,38
213500,52,49,35
213501,66,59,76
213502,62,47,62
213503,55,55,58
213504,44,43,33
213505,55,69,57
213506,44,36,40
213507,64,73,68
213508,58,70,55
213509,47,45,43
213510,49,41,39
213511,0,0,0
213512,45,37,39
213513,46,37,38
213514,36,30,27
213515,44,53,40
213516,44,42,39
213517,66,45,48
213518,51,59,54
213519,56,42,47
213520,47,37,30
213521,51,48,42
213522,47,50,35
213523,59,64,46
213524,44,38,39
213525,57,63,62
213526,55,39,47
213527,60,50,65
213528,40,35,37
213529,71,93,84
213530,38,32,33
213531,49,31,43
213532,49,50,41
213533,46,38,38
213534,55,58,45
213535,53,53,53
213536,45,55,52
213537,60,75,84
213538,49,45,70
213539,65,48,65
213540,55,53,79
213541,55,51,47
213542,67,61,69
213543,51,47,51
213544,49,43,50
213545,55,49,52
213546,53,56,48
213547,49,62,56
213548,46,33,35
213549,63,43,68
213550,45,38,29
213551,68,62,74
213552,46,55,52
213553,37,28,32
213554,50,35,33
